Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,OddsAvgH,OddsAvgD,OddsAvgA,Stagione,HTHG,HTAG,B365H,B365D,B365A,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA
1994-04-10,Cagliari,Reggiana,3.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Inter,Lecce,4.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Lazio,Atalanta,3.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Napoli,Juventus,0.0,0.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Parma,Roma,0.0,2.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Piacenza,Cremonese,1.0,1.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Sampdoria,Genoa,1.0,1.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Torino,Milan,0.0,0.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-10,Udinese,Foggia,3.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Atalanta,Napoli,1.0,1.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Cremonese,Torino,1.0,1.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Foggia,Genoa,3.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Juventus,Lazio,6.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Lecce,Reggiana,2.0,4.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Milan,Udinese,2.0,2.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Parma,Cagliari,3.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Roma,Piacenza,3.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-17,Sampdoria,Inter,3.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Cagliari,Milan,0.0,0.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Genoa,Atalanta,2.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Inter,Roma,2.0,2.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Lazio,Lecce,3.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Napoli,Parma,2.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Piacenza,Juventus,0.0,0.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Reggiana,Sampdoria,1.0,1.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Torino,Foggia,1.0,4.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-04-24,Udinese,Cremonese,3.0,3.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Atalanta,Inter,2.0,1.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Cremonese,Genoa,1.0,1.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Foggia,Napoli,0.0,1.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Juventus,Udinese,1.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Lecce,Cagliari,0.0,1.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Milan,Reggiana,0.0,1.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Parma,Piacenza,0.0,0.0,D,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Roma,Torino,2.0,0.0,H,,,,1993,,,,,,,,,,,,,,,,,,
1994-05-01,Sampdoria,Lazio,3.0,4.0,A,,,,1993,,,,,,,,,,,,,,,,,,
1994-09-04,Bari,Lazio,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Brescia,Juventus,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Fiorentina,Cagliari,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Milan,Genoa,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Napoli,Reggiana,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Parma,Cremonese,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Roma,Foggia,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Sampdoria,Padova,5.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-04,Torino,Inter,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Cagliari,Milan,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Cremonese,Napoli,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Foggia,Brescia,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Genoa,Fiorentina,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Inter,Roma,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Juventus,Bari,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Lazio,Torino,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Padova,Parma,0.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-11,Reggiana,Sampdoria,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Bari,Reggiana,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Brescia,Inter,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Fiorentina,Cremonese,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Milan,Lazio,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Napoli,Juventus,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Parma,Cagliari,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Roma,Genoa,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Sampdoria,Foggia,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-18,Torino,Padova,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Cagliari,Brescia,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Cremonese,Milan,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Foggia,Torino,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Genoa,Napoli,3.0,3.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Inter,Fiorentina,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Juventus,Sampdoria,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Lazio,Parma,2.0,2.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Padova,Bari,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-09-25,Reggiana,Roma,1.0,4.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Bari,Cagliari,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Cremonese,Foggia,1.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Fiorentina,Lazio,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Genoa,Reggiana,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Juventus,Inter,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Milan,Brescia,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Napoli,Padova,3.0,3.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Parma,Torino,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-02,Roma,Sampdoria,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Brescia,Genoa,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Cagliari,Cremonese,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Foggia,Juventus,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Inter,Bari,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Lazio,Napoli,5.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Padova,Milan,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Reggiana,Fiorentina,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-15,Sampdoria,Parma,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-16,Torino,Roma,2.0,2.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Cremonese,Juventus,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Fiorentina,Padova,4.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Foggia,Inter,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Genoa,Lazio,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Milan,Sampdoria,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Napoli,Bari,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Parma,Reggiana,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Roma,Cagliari,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-23,Torino,Brescia,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Bari,Genoa,4.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Brescia,Fiorentina,2.0,4.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Cagliari,Torino,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Inter,Reggiana,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Juventus,Milan,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Lazio,Cremonese,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Padova,Foggia,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Parma,Roma,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-10-30,Sampdoria,Napoli,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Cremonese,Sampdoria,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Fiorentina,Bari,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Foggia,Cagliari,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Genoa,Inter,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Milan,Parma,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Padova,Brescia,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Reggiana,Lazio,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-06,Roma,Napoli,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Bari,Cremonese,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Brescia,Roma,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Cagliari,Genoa,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Juventus,Reggiana,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Lazio,Padova,5.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Milan,Inter,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Napoli,Fiorentina,2.0,5.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Parma,Foggia,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-20,Sampdoria,Torino,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Brescia,Bari,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Fiorentina,Sampdoria,2.0,2.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Foggia,Napoli,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Genoa,Cremonese,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Inter,Parma,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Lazio,Roma,0.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Padova,Juventus,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-11-27,Reggiana,Cagliari,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Bari,Foggia,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Cagliari,Lazio,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Cremonese,Inter,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Juventus,Fiorentina,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Napoli,Torino,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Parma,Brescia,4.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Roma,Padova,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-04,Sampdoria,Genoa,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Brescia,Sampdoria,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Fiorentina,Roma,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Foggia,Milan,1.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Genoa,Parma,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Inter,Napoli,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Lazio,Juventus,3.0,4.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Padova,Cagliari,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Reggiana,Cremonese,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-11,Torino,Bari,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Bari,Parma,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Cremonese,Torino,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Fiorentina,Foggia,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Inter,Lazio,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Juventus,Genoa,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Reggiana,Padova,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Roma,Milan,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-18,Sampdoria,Cagliari,5.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-19,Napoli,Brescia,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1994-12-21,Torino,Milan,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Brescia,Reggiana,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Cagliari,Inter,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Foggia,Genoa,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Milan,Napoli,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Padova,Cremonese,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Parma,Juventus,1.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Roma,Bari,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Sampdoria,Lazio,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-08,Torino,Fiorentina,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-11,Milan,Reggiana,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Bari,Milan,3.0,5.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Cremonese,Brescia,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Fiorentina,Parma,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Genoa,Padova,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Inter,Sampdoria,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Juventus,Roma,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Lazio,Foggia,7.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Napoli,Cagliari,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-15,Reggiana,Torino,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Brescia,Lazio,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Cagliari,Juventus,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Foggia,Reggiana,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Milan,Fiorentina,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Padova,Inter,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Parma,Napoli,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Roma,Cremonese,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Sampdoria,Bari,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-22,Torino,Genoa,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-25,Torino,Juventus,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Cagliari,Fiorentina,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Cremonese,Parma,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Foggia,Roma,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Inter,Torino,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Juventus,Brescia,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Lazio,Bari,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Padova,Sampdoria,1.0,4.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-01-29,Reggiana,Napoli,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Bari,Juventus,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Brescia,Foggia,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Fiorentina,Genoa,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Milan,Cagliari,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Napoli,Cremonese,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Parma,Padova,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Roma,Inter,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Sampdoria,Reggiana,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-12,Torino,Lazio,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-15,Genoa,Milan,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Cagliari,Parma,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Cremonese,Fiorentina,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Foggia,Sampdoria,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Genoa,Roma,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Inter,Brescia,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Juventus,Napoli,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Lazio,Milan,4.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Padova,Torino,4.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-19,Reggiana,Bari,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Bari,Padova,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Brescia,Cagliari,2.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Fiorentina,Inter,2.0,2.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Milan,Cremonese,3.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Napoli,Genoa,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Parma,Lazio,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Roma,Reggiana,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Sampdoria,Juventus,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-02-26,Torino,Foggia,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Brescia,Milan,0.0,5.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Cagliari,Bari,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Foggia,Cremonese,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Inter,Juventus,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Lazio,Fiorentina,8.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Padova,Napoli,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Reggiana,Genoa,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Sampdoria,Roma,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-05,Torino,Parma,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Bari,Inter,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Cremonese,Cagliari,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Fiorentina,Reggiana,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Genoa,Brescia,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Juventus,Foggia,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Milan,Padova,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Napoli,Lazio,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Parma,Sampdoria,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-12,Roma,Torino,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Bari,Napoli,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Brescia,Torino,1.0,4.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Cagliari,Roma,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Inter,Foggia,3.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Juventus,Cremonese,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Lazio,Genoa,4.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Padova,Fiorentina,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Reggiana,Parma,2.0,2.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-03-19,Sampdoria,Milan,0.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Cremonese,Lazio,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Fiorentina,Brescia,4.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Foggia,Padova,4.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Genoa,Bari,1.0,1.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Milan,Juventus,0.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Napoli,Sampdoria,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Reggiana,Inter,0.0,1.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Roma,Parma,1.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-02,Torino,Cagliari,3.0,2.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Bari,Fiorentina,2.0,2.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Brescia,Padova,1.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Cagliari,Foggia,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Inter,Genoa,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Juventus,Torino,1.0,2.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Lazio,Reggiana,2.0,0.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Napoli,Roma,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Parma,Milan,2.0,3.0,A,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-09,Sampdoria,Cremonese,2.0,1.0,H,,,,1994,,,,,,,,,,,,,,,,,,
1995-04-14,Cremonese,Bari,0.0,0.0,D,,,,1994,,,,,,,,,,,,,,,,,,
